-1.082746148109381412e-03,9.327999999999999625e-01
-5.827461481093809681e-04,9.273000000000000131e-01
-8.274614810938052401e-05,8.767500000000000293e-01
4.172538518906199201e-04,8.836000000000000520e-01
9.172538518906203642e-04,9.302000000000000268e-01
1.417253851890620808e-03,9.201500000000000234e-01
1.917253851890621252e-03,8.750999999999999890e-01
2.417253851890621696e-03,8.769000000000000128e-01
2.917253851890622141e-03,9.306999999999999718e-01
3.417253851890622585e-03,9.226499999999999702e-01
3.917253851890623029e-03,8.731499999999999817e-01
4.417253851890623473e-03,8.713999999999999524e-01
4.917253851890623917e-03,9.280000000000000471e-01
5.417253851890624361e-03,9.085499999999999687e-01
5.917253851890624805e-03,8.594500000000000473e-01
6.417253851890625249e-03,8.513500000000000512e-01
6.917253851890625693e-03,9.114999999999999769e-01
7.417253851890626137e-03,9.241500000000000270e-01
7.917253851890626581e-03,8.772499999999999742e-01
8.417253851890627026e-03,8.746500000000000385e-01
8.917253851890627470e-03,9.332000000000000295e-01
9.417253851890627914e-03,9.316499999999999782e-01
9.917253851890628358e-03,8.824999999999999512e-01
1.041725385189062880e-02,8.813999999999999613e-01
1.091725385189062925e-02,9.250500000000000389e-01
1.141725385189062969e-02,9.335999999999999854e-01
1.191725385189063013e-02,8.815000000000000613e-01
1.241725385189063058e-02,8.809500000000000108e-01
1.291725385189063102e-02,9.293500000000000094e-01
1.341725385189063147e-02,9.292000000000000259e-01
1.391725385189063191e-02,8.746000000000000441e-01
1.441725385189063235e-02,8.717000000000000304e-01
1.491725385189063280e-02,9.182500000000000107e-01
1.541725385189063324e-02,9.053999999999999826e-01
1.591725385189063369e-02,8.495500000000000274e-01
1.641725385189063413e-02,8.659999999999999920e-01
1.691725385189063458e-02,9.169500000000000428e-01
1.741725385189063502e-02,9.275999999999999801e-01
1.791725385189063546e-02,8.872999999999999776e-01
1.841725385189063591e-02,8.868000000000000327e-01
1.891725385189063635e-02,9.343500000000000139e-01
1.941725385189063680e-02,9.327999999999999625e-01
1.991725385189063724e-02,8.899500000000000188e-01
2.041725385189063768e-02,8.855999999999999428e-01
2.091725385189063813e-02,9.306499999999999773e-01
2.141725385189063857e-02,9.339500000000000579e-01
2.191725385189063902e-02,8.902499999999999858e-01
2.241725385189063946e-02,8.895500000000000629e-01
2.291725385189063990e-02,9.242000000000000215e-01
2.341725385189064035e-02,9.309000000000000608e-01
2.391725385189064079e-02,8.804499999999999549e-01
2.441725385189064124e-02,8.796000000000000485e-01
2.491725385189064168e-02,9.104499999999999815e-01
2.541725385189064212e-02,9.105999999999999650e-01
2.591725385189064257e-02,8.672500000000000764e-01
2.641725385189064301e-02,8.859000000000000208e-01
2.691725385189064346e-02,9.231000000000000316e-01
2.741725385189064390e-02,9.270500000000000407e-01
2.791725385189064434e-02,8.928500000000000325e-01
2.841725385189064479e-02,8.865000000000000657e-01
2.891725385189064523e-02,9.232500000000000151e-01
2.941725385189064568e-02,9.249500000000000499e-01
2.991725385189064612e-02,8.925499999999999545e-01
3.041725385189064657e-02,8.848500000000000254e-01
3.091725385189064701e-02,9.213999999999999968e-01
